username,followers_count,following_count,total_posts,avg_likes,avg_comments,engagement_rate,growth_rate
user_1561,58545,2256,2237,3924,244,0.0712,10.26
user_1562,512411,3608,1360,18007,431,0.036,-0.6
user_1563,826656,1630,2241,41852,950,0.0518,9.4
user_1564,885377,1011,2537,13437,959,0.0163,9.0
user_1565,14224,3897,2412,316,44,0.0253,1.72
user_1566,41738,3625,2512,3016,401,0.0819,10.89
user_1567,943654,925,1061,49643,4293,0.0572,-0.52
user_1568,851163,2468,1113,65130,6088,0.0837,6.32
user_1569,181760,4248,1381,14524,301,0.0816,-1.83
user_1570,764978,1051,2695,27562,1323,0.0378,14.47
user_1571,467725,3434,611,14460,335,0.0316,10.78
user_1572,664937,4116,546,46602,5503,0.0784,0.7
user_1573,533358,2895,2523,42616,1659,0.083,3.81
user_1574,127161,1531,1312,6876,914,0.0613,0.73
user_1575,533954,3351,1674,35059,3633,0.0725,11.03
user_1576,845193,707,830,54702,2725,0.0679,-1.0
user_1577,299512,2830,207,10445,423,0.0363,12.29
user_1578,663143,472,1612,33289,3381,0.0553,14.02
user_1579,567202,3731,2778,38747,5312,0.0777,9.5
user_1580,202579,4316,548,11783,1336,0.0648,1.62
user_1581,653026,2760,453,7497,489,0.0122,4.12
user_1582,997530,502,2355,33486,3226,0.0368,6.11
user_1583,772253,2447,1961,15532,938,0.0213,8.28
user_1584,505471,2025,2566,13297,1993,0.0302,9.37
user_1585,330670,1707,1824,24265,2847,0.082,7.42
user_1586,989339,2591,322,12448,1243,0.0138,3.97
user_1587,964269,3125,106,24478,1836,0.0273,13.15
user_1588,807388,3214,2897,25569,2566,0.0348,-0.62
user_1589,219967,3016,457,11698,753,0.0566,5.93
user_1590,833672,2103,2608,39505,938,0.0485,11.18
user_1591,384152,337,1065,9710,692,0.0271,-0.97
user_1592,955652,3267,852,20543,2895,0.0245,9.99
user_1593,95270,3904,816,2531,256,0.0293,11.94
user_1594,792189,1497,579,35788,1106,0.0466,9.23
user_1595,544385,657,781,15777,2130,0.0329,-1.78
user_1596,666755,4602,1718,50894,2796,0.0805,1.06
user_1597,148313,1814,2534,6298,325,0.0447,3.82
user_1598,891324,1275,1144,12581,737,0.0149,1.97
user_1599,159768,1285,2742,9753,926,0.0668,14.37
user_1600,247726,1079,704,8179,742,0.036,9.08
user_1601,857912,2721,1184,47823,4011,0.0604,3.05
user_1602,571451,4012,157,16898,1914,0.0329,13.8
user_1603,20816,4592,597,1039,63,0.0529,10.59
user_1604,968344,4980,729,62023,7546,0.0718,2.84
user_1605,758907,3227,247,56888,2434,0.0782,4.44
user_1606,315997,3772,2348,8936,1087,0.0317,1.39
user_1607,156989,4956,2751,5249,557,0.037,14.51
user_1608,622019,1525,847,26434,2876,0.0471,6.79
user_1609,677926,2946,450,50778,4194,0.0811,13.23
user_1610,207524,858,1083,15169,1618,0.0809,3.89
user_1611,588111,1028,1729,9581,291,0.0168,12.63
user_1612,152878,2513,1706,2940,384,0.0217,-1.08
user_1613,731880,775,1254,32704,890,0.0459,14.7
user_1614,527047,2551,321,9204,362,0.0182,13.5
user_1615,782452,3412,1129,26752,2540,0.0374,4.17
user_1616,436165,1266,1440,8892,1032,0.0228,11.17
user_1617,879806,4101,552,47969,1434,0.0562,10.79
user_1618,134554,2247,788,10288,1437,0.0871,13.32
user_1619,811874,2856,1958,64764,9492,0.0915,3.22
user_1620,952223,828,1424,34534,3411,0.0398,5.91
user_1621,452282,1022,463,23487,1939,0.0562,12.7
user_1622,94501,2860,279,6609,769,0.0781,11.24
user_1623,265223,2173,1558,4832,302,0.0194,4.69
user_1624,921221,648,1351,53679,4515,0.0632,12.38
user_1625,60676,3391,2806,2343,325,0.044,-1.2
user_1626,946456,274,2863,23122,3335,0.028,11.29
user_1627,742804,890,89,28369,3986,0.0436,1.52
user_1628,174532,1864,1497,2673,144,0.0161,2.86
user_1629,615685,4859,1482,36127,1814,0.0616,6.38
user_1630,598135,1156,1868,16563,972,0.0293,5.65
user_1631,618895,174,500,19679,1522,0.0343,6.85
user_1632,221178,3296,1187,4086,248,0.0196,7.26
user_1633,150521,2981,2091,10615,728,0.0754,3.64
user_1634,427752,4175,2813,19052,1918,0.049,0.98
user_1635,589365,3021,2912,29497,3513,0.056,11.06
user_1636,825690,2067,1218,41169,4760,0.0556,4.8
user_1637,704662,2465,2392,27294,3435,0.0436,6.6
user_1638,258009,4640,1912,6057,146,0.024,8.96
user_1639,947369,3146,1714,58887,1543,0.0638,13.46
user_1640,138717,1659,1903,2620,321,0.0212,10.03
user_1641,382915,767,1391,6613,590,0.0188,-1.23
user_1642,563288,3611,817,33634,3200,0.0654,12.26
user_1643,552025,1066,37,13590,364,0.0253,14.82
user_1644,798917,3615,63,25145,1337,0.0331,6.03
user_1645,301709,4751,174,13053,1344,0.0477,14.48
user_1646,944026,4520,886,39134,5153,0.0469,7.3
user_1647,907046,2010,2989,54060,7525,0.0679,5.81
user_1648,852587,1098,762,45732,3889,0.0582,3.63
user_1649,187240,1407,1871,10318,938,0.0601,9.18
user_1650,577775,3476,1445,34657,4446,0.0677,1.91
user_1651,917380,165,244,27964,2513,0.0332,-0.22
user_1652,275486,2145,236,8970,782,0.0354,-1.54
user_1653,303950,1851,50,12358,1701,0.0463,2.97
user_1654,311914,2196,1912,9832,1206,0.0354,4.73
user_1655,79623,1670,1102,6285,868,0.0898,7.39
user_1656,366321,4830,1935,24537,1186,0.0702,2.98
user_1657,918458,3000,917,19770,1743,0.0234,14.73
user_1658,863061,3842,464,8968,1161,0.0117,2.96
user_1659,908425,2991,1278,11804,406,0.0134,5.5
user_1660,184675,4955,1150,5001,616,0.0304,-0.24
user_1661,914376,1027,1234,16459,720,0.0188,2.43
user_1662,738334,3116,2035,34948,4370,0.0533,-1.18
user_1663,631235,833,2597,44224,4402,0.077,7.51
user_1664,813831,290,1956,50109,2260,0.0643,10.77
user_1665,653465,1603,757,16397,1336,0.0271,1.33
user_1666,217454,4628,1722,8252,896,0.0421,4.25
user_1667,999748,1062,893,45541,4663,0.0502,-1.72
user_1668,110575,236,585,7376,557,0.0717,12.27
user_1669,898336,1931,2038,61750,8454,0.0781,11.26
user_1670,208606,4636,1905,15370,1344,0.0801,-0.92
user_1671,973610,480,2143,44442,3811,0.0496,4.2
user_1672,506815,288,566,29698,834,0.0602,14.24
user_1673,293822,2395,2334,5237,732,0.0203,4.66
user_1674,77218,125,336,3827,164,0.0517,6.95
user_1675,588518,1406,1879,16130,1430,0.0298,4.04
user_1676,771044,4972,44,31011,3859,0.0452,8.13
user_1677,337199,2380,179,18338,880,0.057,14.63
user_1678,450589,4736,2663,12611,1116,0.0305,14.96
user_1679,687840,1952,1157,9391,481,0.0144,11.17
user_1680,479446,4063,919,5137,610,0.012,4.87
user_1681,463052,4720,2569,5348,499,0.0126,6.41
user_1682,335402,2109,1209,3550,466,0.012,4.06
user_1683,40986,190,722,726,98,0.0201,14.75
user_1684,680520,1839,20,18213,1900,0.0296,10.03
user_1685,348739,3676,1942,8887,1015,0.0284,5.63
user_1686,626646,66,2808,49552,4528,0.0863,-1.79
user_1687,473327,4398,2387,14872,1040,0.0336,6.85
user_1688,328073,514,1444,6206,647,0.0209,14.73
user_1689,598794,4521,401,28855,3984,0.0548,6.89
user_1690,35911,1877,1761,2515,186,0.0752,1.1
user_1691,874559,3078,1846,50255,3059,0.061,-1.62
user_1692,426037,569,1293,13090,922,0.0329,4.03
user_1693,731399,139,1568,36067,2762,0.0531,13.61
user_1694,979039,4865,1598,58781,1737,0.0618,14.94
user_1695,900885,2901,917,54924,4657,0.0661,14.07
user_1696,609746,2893,736,34546,2910,0.0614,10.4
user_1697,13175,4775,2374,934,90,0.0777,7.49
user_1698,906667,1934,410,64289,4318,0.0757,8.04
user_1699,317915,4221,1719,16062,1601,0.0556,7.16
user_1700,500876,975,2365,20080,2694,0.0455,10.02
user_1701,914589,3784,252,50220,7242,0.0628,5.12
user_1702,646588,1019,1946,43499,4170,0.0737,9.38
user_1703,612213,1144,2338,6364,162,0.0107,0.07
user_1704,769734,3245,1339,61147,8927,0.091,2.52
user_1705,67358,1454,2744,1535,171,0.0253,12.21
user_1706,411543,3414,725,17662,1124,0.0456,13.36
user_1707,48057,4340,253,3414,133,0.0738,7.16
user_1708,269294,4032,1411,6935,267,0.0267,-1.46
user_1709,791857,4373,2912,34347,1435,0.0452,13.76
user_1710,255726,4063,1275,4930,127,0.0198,9.94
user_1711,279176,4606,1916,10512,1443,0.0428,5.04
user_1712,527486,4763,2558,11815,1066,0.0244,8.17
user_1713,979004,3142,2570,34709,3852,0.0394,5.31
user_1714,709754,4209,909,25652,3274,0.0408,5.91
user_1715,938583,2124,611,74637,9172,0.0893,13.08
user_1716,168292,334,765,13402,1805,0.0904,0.74
user_1717,960378,4983,1739,17320,2524,0.0207,-0.24
user_1718,145931,4976,447,8875,684,0.0655,-1.95
user_1719,444676,1237,2764,6057,869,0.0156,3.34
user_1720,163491,4019,2713,1980,225,0.0135,0.51
user_1721,382009,3015,751,6636,193,0.0179,1.74
user_1722,402921,4369,819,31260,3395,0.086,-1.81
user_1723,961384,833,2431,72931,7969,0.0841,1.86
user_1724,261910,999,221,6174,850,0.0268,3.66
user_1725,24236,3989,2949,516,35,0.0227,-1.46
user_1726,88955,94,2213,2387,229,0.0294,8.33
user_1727,741874,1860,855,34191,737,0.0471,7.67
user_1728,628433,4616,2706,31345,1980,0.053,-0.35
user_1729,671718,2131,154,17136,481,0.0262,8.12
user_1730,231785,3548,2693,14594,1281,0.0685,14.98
user_1731,95914,879,1307,3037,383,0.0357,14.06
user_1732,890302,1959,2131,66371,3108,0.078,-1.95
user_1733,208990,2631,2558,11697,1035,0.0609,11.52
user_1734,379387,741,60,15382,715,0.0424,4.01
user_1735,539884,4069,932,35251,1258,0.0676,-0.92
user_1736,952076,981,1749,64030,5534,0.0731,3.03
user_1737,997261,4986,994,30250,916,0.0313,3.47
user_1738,657639,3456,1153,22215,2140,0.037,6.9
user_1739,195269,197,2435,14746,354,0.0773,9.24
user_1740,898928,1082,1479,19355,655,0.0223,10.73
user_1741,393417,1361,2985,5094,466,0.0141,2.18
user_1742,981020,437,2060,40990,3971,0.0458,3.47
user_1743,139155,3171,263,9196,218,0.0677,3.24
user_1744,121674,1923,2969,7789,736,0.0701,4.17
user_1745,907739,3638,185,67505,8708,0.084,14.99
user_1746,782817,965,1069,37046,4219,0.0527,11.23
user_1747,765757,1928,1517,13021,482,0.0176,14.57
user_1748,936275,3798,747,47944,4651,0.0562,9.78
user_1749,948479,327,1135,61165,6568,0.0714,4.91
user_1750,964152,2027,502,15940,395,0.0169,4.63
user_1751,257713,1909,2610,5691,746,0.025,6.31
user_1752,442501,3086,2998,4805,662,0.0124,5.09
user_1753,544351,3421,2467,28064,3664,0.0583,12.08
user_1754,68642,4763,1250,4947,629,0.0812,5.91
user_1755,91093,2232,2686,5187,606,0.0636,3.03
user_1756,508606,4725,2946,40049,4098,0.0868,11.17
user_1757,218215,1220,2168,3144,340,0.016,12.53
user_1758,956103,539,899,69996,8737,0.0823,5.15
user_1759,708280,2575,849,47443,5034,0.0741,9.35
user_1760,684889,1232,2044,21914,1371,0.034,-1.0
user_1761,36954,4529,778,2887,198,0.0835,7.0
user_1762,28856,4308,182,870,118,0.0342,-1.24
user_1763,527861,2538,1216,38138,847,0.0739,-1.5
user_1764,996848,1926,2569,71426,7917,0.0796,8.42
user_1765,560655,2512,2614,35341,5093,0.0721,3.16
user_1766,496553,1680,1327,24551,2745,0.055,10.62
user_1767,763092,337,2448,14041,2095,0.0211,13.23
user_1768,887040,4332,2937,41902,4583,0.0524,0.37
user_1769,323918,1957,2972,11329,277,0.0358,10.32
user_1770,24752,1211,2015,1620,206,0.0738,6.75
user_1771,842461,179,1954,53133,3028,0.0667,-0.09
user_1772,149757,2413,1576,11043,861,0.0795,9.08
user_1773,917714,193,2676,10129,613,0.0117,8.36
user_1774,314837,65,326,20979,1151,0.0703,6.77
user_1775,117739,294,1382,8911,677,0.0814,13.75
user_1776,843393,976,2122,55032,3810,0.0698,6.86
user_1777,239009,3228,352,4568,467,0.0211,14.84
user_1778,781316,2226,2194,12258,1540,0.0177,6.66
user_1779,208980,936,2772,2394,140,0.0121,-0.03
user_1780,257609,390,262,13914,664,0.0566,6.0
user_1781,389822,2101,1904,21080,2249,0.0598,1.1
user_1782,337676,3448,2667,26704,2861,0.0876,8.15
user_1783,345138,4000,1452,13067,1792,0.0431,9.78
user_1784,319277,355,2570,10610,234,0.034,5.96
user_1785,519271,957,2671,27889,3650,0.0607,-0.34
user_1786,324412,2704,322,21992,1929,0.0737,5.97
user_1787,486417,3842,254,36760,3704,0.0832,-0.62
user_1788,432459,4092,2206,28636,912,0.0683,9.6
user_1789,189456,1421,214,7553,575,0.0429,11.44
user_1790,556941,370,1570,30322,1502,0.0571,14.36
user_1791,158729,4704,1812,11101,588,0.0736,0.53
user_1792,958456,4109,666,42500,3635,0.0481,7.05
user_1793,940684,1181,2068,23675,2974,0.0283,7.65
user_1794,229504,2628,580,5021,585,0.0244,13.68
user_1795,647117,4092,1139,6478,627,0.011,8.66
user_1796,653665,3417,732,39400,3550,0.0657,0.47
user_1797,996915,867,432,17721,1338,0.0191,5.42
user_1798,526910,61,557,14262,2088,0.031,9.13
user_1799,574044,244,1898,17710,1643,0.0337,9.9
user_1800,41809,2587,2496,2058,109,0.0518,12.67
user_1801,542013,2892,254,20518,1024,0.0397,1.07
user_1802,717756,2279,2416,41075,4085,0.0629,14.18
user_1803,52226,3059,1799,725,63,0.0151,-0.99
user_1804,500512,4801,1913,9347,196,0.0191,14.72
user_1805,606470,2127,1524,27257,3486,0.0507,12.58
user_1806,476781,3917,1882,16013,1786,0.0373,9.22
user_1807,30402,4923,2463,933,98,0.0339,10.49
user_1808,5263,493,1394,77,2,0.015,-0.76
user_1809,752883,347,435,54734,3670,0.0776,-1.29
user_1810,178900,4953,1929,10452,1480,0.0667,-0.27
user_1811,573212,894,935,10612,1402,0.021,-0.51
user_1812,337326,1065,100,4909,280,0.0154,7.31
user_1813,225137,1434,2103,17614,711,0.0814,1.66
user_1814,453268,1447,1110,26145,2049,0.0622,12.62
user_1815,930168,603,2708,36482,2417,0.0418,5.58
user_1816,298881,2400,2949,17670,1920,0.0655,9.82
user_1817,364476,4566,1710,22941,3341,0.0721,9.1
user_1818,352707,1319,776,22783,1530,0.0689,3.44
user_1819,685733,1310,2690,29796,836,0.0447,2.13
user_1820,511585,234,487,20510,2803,0.0456,3.82
user_1821,692757,4613,1185,7462,186,0.011,11.54
user_1822,391719,2460,2423,29323,4218,0.0856,7.97
user_1823,480361,4481,2776,25090,2669,0.0578,2.31
user_1824,102371,2259,1514,2479,353,0.0277,11.9
user_1825,563997,3722,1664,41945,1927,0.0778,-1.07
user_1826,193192,4733,1039,14304,361,0.0759,9.89
user_1827,151322,1931,1634,11991,1000,0.0859,5.46
user_1828,22172,4346,921,1578,124,0.0768,10.43
user_1829,536843,571,692,42864,2704,0.0849,13.77
user_1830,997121,1937,458,27049,3908,0.031,10.75
user_1831,578564,2602,2598,39896,5064,0.0777,5.51
user_1832,582780,3859,146,39402,4176,0.0748,0.57
user_1833,709362,4933,2272,18561,764,0.0272,11.71
user_1834,514319,4205,2096,8687,1003,0.0188,5.83
user_1835,781298,4723,464,61378,7028,0.0876,-0.72
user_1836,877031,4466,985,26943,2027,0.033,10.22
user_1837,990859,3529,483,70313,9859,0.0809,2.96
user_1838,223320,1459,2218,2297,95,0.0107,-1.17
user_1839,418978,1744,2307,4806,263,0.0121,13.35
user_1840,12046,4714,2333,513,14,0.0437,6.21
user_1841,229071,576,932,6118,755,0.03,2.78
user_1842,379165,2710,516,22101,2228,0.0642,10.18
user_1843,947273,2222,1483,46974,2862,0.0526,13.06
user_1844,709662,329,1791,10945,451,0.0161,-1.99
user_1845,417366,3014,2752,8924,225,0.0219,9.69
user_1846,986751,4027,177,36671,1528,0.0387,11.04
user_1847,267997,2719,191,6161,486,0.0248,1.57
user_1848,646188,2943,513,42296,2205,0.0689,6.32
user_1849,483615,1801,989,18921,1015,0.0412,-0.48
user_1850,416008,4031,1354,6880,920,0.0187,10.69
user_1851,584417,4819,1446,25658,2231,0.0477,12.41
user_1852,762379,2411,1712,12471,1431,0.0182,-0.16
user_1853,206550,4477,1813,3929,96,0.0195,11.88
user_1854,245883,4181,2743,6582,444,0.0286,11.12
user_1855,639418,1758,678,44866,3692,0.0759,3.9
user_1856,461514,2736,2970,34485,1525,0.078,9.73
user_1857,950491,2945,685,64479,2297,0.0703,-2.0
user_1858,672210,4585,386,22442,2987,0.0378,13.84
user_1859,930616,2826,569,27054,3845,0.0332,7.36
user_1860,122789,1169,662,5948,179,0.0499,8.55
user_1861,680418,3038,1913,41185,2692,0.0645,9.3
user_1862,701780,4309,274,55816,8069,0.091,7.54
user_1863,564178,4293,227,10837,333,0.0198,12.56
user_1864,67017,244,2517,901,93,0.0148,8.36
user_1865,179376,712,114,10512,1538,0.0672,13.43
user_1866,689281,529,1903,47047,6923,0.0783,7.9
user_1867,500137,4268,2906,34631,2814,0.0749,0.91
user_1868,657884,1473,497,37823,1556,0.0599,13.53
user_1869,625712,2758,2750,48042,2222,0.0803,9.59
user_1870,802480,3225,781,36729,4982,0.052,9.89
user_1871,953615,3864,209,70536,9770,0.0842,14.75
user_1872,694264,2064,2778,53976,5344,0.0854,-0.72
user_1873,842344,3839,1527,58375,6981,0.0776,5.29
user_1874,559296,4855,1776,17720,2058,0.0354,2.06
user_1875,394276,2493,1579,9358,992,0.0263,8.72
user_1876,731026,961,775,35358,4509,0.0545,11.72
user_1877,608847,3263,1466,25395,2770,0.0463,14.43
user_1878,56337,2414,855,4024,359,0.0778,5.73
user_1879,898048,3679,1683,15268,775,0.0179,11.37
user_1880,276494,3522,1648,7753,904,0.0313,13.59
user_1881,25354,730,1855,1587,129,0.0677,9.62
user_1882,46186,4701,152,768,44,0.0176,2.13
user_1883,553433,659,74,17960,2231,0.0365,8.33
user_1884,428236,2206,529,15887,1756,0.0412,14.49
user_1885,611411,3916,689,32760,4647,0.0612,14.79
user_1886,500883,421,2477,10553,438,0.0219,8.92
user_1887,731546,665,1709,51385,5364,0.0776,13.08
user_1888,741829,2303,1336,30658,1586,0.0435,1.41
user_1889,545869,4992,753,40498,5567,0.0844,2.18
user_1890,614217,4188,1713,26258,864,0.0442,14.2
user_1891,286195,914,278,8372,881,0.0323,0.3
user_1892,576762,1318,1165,11493,1411,0.0224,1.25
user_1893,617036,834,318,6332,418,0.0109,5.15
user_1894,126995,4621,580,6000,864,0.054,8.02
user_1895,246690,4228,1932,4317,563,0.0198,8.26
user_1896,332770,2287,1884,12452,725,0.0396,2.96
user_1897,794392,4104,316,40711,854,0.0523,13.65
user_1898,429988,4945,2429,12597,737,0.031,13.56
user_1899,940024,985,2656,20930,1184,0.0235,4.67
user_1900,181553,4030,1481,11661,1582,0.0729,5.38
user_1901,561696,2388,2194,42843,6243,0.0874,9.94
user_1902,881438,375,216,15011,437,0.0175,9.27
user_1903,260568,1584,2288,5443,442,0.0226,4.5
user_1904,320278,3530,1014,24725,2256,0.0842,5.04
user_1905,152563,3911,2158,1929,61,0.013,3.92
user_1906,657701,2035,2478,51586,3563,0.0839,2.0
user_1907,700983,4982,27,7237,443,0.011,5.79
user_1908,615615,4653,2611,43805,3928,0.0775,9.67
user_1909,394554,2828,2535,12433,1317,0.0348,10.61
user_1910,203503,1320,339,15405,1716,0.0841,11.24
user_1911,144326,690,1437,4645,175,0.0334,4.37
user_1912,708220,4753,2336,39519,4966,0.0628,11.0
user_1913,12344,4128,1718,192,20,0.0172,-1.89
user_1914,395966,4711,2128,10676,1447,0.0306,6.11
user_1915,973260,1417,1481,62441,4896,0.0692,11.5
user_1916,593245,4092,1307,27887,3798,0.0534,8.71
user_1917,106423,2625,2864,7977,1057,0.0849,6.06
user_1918,321197,3653,1138,12851,989,0.0431,8.96
user_1919,465071,1631,572,32967,2292,0.0758,13.42
user_1920,672256,2036,2993,27849,3934,0.0473,7.63
user_1921,187833,2290,680,14753,1666,0.0874,11.6
user_1922,718912,4016,735,55491,7806,0.088,14.67
user_1923,776435,2155,2846,25653,3170,0.0371,9.99
user_1924,78454,178,2261,5649,560,0.0791,7.75
user_1925,258594,4851,2549,17929,628,0.0718,-1.36
user_1926,512897,4046,1478,12692,734,0.0262,4.37
user_1927,353744,901,874,18996,2772,0.0615,7.61
user_1928,910164,4153,2565,13732,844,0.016,11.55
user_1929,517142,2126,2279,35460,1139,0.0708,5.45
user_1930,946439,3044,684,21028,2354,0.0247,14.32
user_1931,38641,3794,2737,577,66,0.0166,2.62
user_1932,554999,2806,1917,21098,1204,0.0402,10.66
user_1933,857774,1694,1694,43218,2536,0.0533,5.12
user_1934,370040,4421,2288,25845,2092,0.0755,6.26
user_1935,668542,3194,292,52277,1193,0.08,11.64
user_1936,613121,292,1197,24993,3064,0.0458,3.04
user_1937,319420,4135,1292,4545,278,0.0151,-0.35
user_1938,282685,220,298,17650,2311,0.0706,6.84
user_1939,881889,702,835,43708,5434,0.0557,6.99
user_1940,476526,3562,295,19705,2088,0.0457,11.55
user_1941,45813,1549,1024,1449,90,0.0336,14.46
user_1942,693558,2149,2581,31326,2729,0.0491,-1.06
user_1943,665180,2208,942,22421,1744,0.0363,8.06
user_1944,287214,2022,661,18091,1158,0.067,9.58
user_1945,988272,3975,524,47508,6188,0.0543,14.76
user_1946,929626,2308,2657,66356,5497,0.0773,14.02
user_1947,343703,4089,791,16514,2117,0.0542,10.11
user_1948,205615,2085,1284,5485,184,0.0276,6.87
user_1949,477657,3321,2807,33233,1273,0.0722,0.75
user_1950,567074,907,2742,27789,4086,0.0562,4.53
user_1951,751294,3873,1279,18390,1772,0.0268,7.95
user_1952,756164,1099,1033,40564,3499,0.0583,10.33
user_1953,400953,4040,147,14049,1236,0.0381,8.8
user_1954,823494,348,2570,56910,2730,0.0724,10.14
user_1955,972741,973,1243,40593,4604,0.0465,5.3
user_1956,839003,4282,2969,51054,1583,0.0627,10.37
user_1957,288654,4356,2610,4816,455,0.0183,0.44
user_1958,282570,2849,1545,10659,1004,0.0413,0.76
user_1959,38265,4925,1693,3016,418,0.0897,0.77
user_1960,936354,4112,511,62353,5512,0.0725,13.14
user_1961,250321,4095,1277,5305,200,0.022,-0.71
user_1962,67150,1852,2781,1977,186,0.0322,11.63
user_1963,612600,2763,2858,20269,646,0.0341,1.97
user_1964,90613,4556,1686,5031,233,0.0581,5.96
user_1965,338054,2903,435,21293,511,0.0645,13.57
user_1966,839807,2707,2215,52460,4549,0.0679,7.96
user_1967,122826,4572,989,5612,173,0.0471,1.57
user_1968,560723,3396,2096,37432,3032,0.0722,2.83
user_1969,883875,1521,1404,35881,5069,0.0463,13.65
user_1970,451348,2999,327,8427,957,0.0208,5.26
user_1971,211017,991,2229,10447,314,0.051,7.98
user_1972,135055,1957,2936,10353,508,0.0804,5.82
user_1973,491457,4887,2919,32195,3463,0.0726,4.43
user_1974,677022,1293,80,34195,4661,0.0574,1.8
user_1975,810942,4473,2192,44825,1088,0.0566,9.67
user_1976,734547,1516,1499,55193,6933,0.0846,10.21
user_1977,697358,4007,2905,27883,2594,0.0437,2.67
user_1978,451062,2016,1950,14974,1362,0.0362,11.41
user_1979,95071,425,2533,7454,1077,0.0897,12.53
user_1980,794072,312,2310,55935,6555,0.0787,13.65
user_1981,307691,4412,1533,10034,1309,0.0369,0.74
user_1982,842052,3438,492,35757,2360,0.0453,3.17
user_1983,147389,3445,978,5756,529,0.0426,12.63
user_1984,640896,1994,552,13097,1309,0.0225,1.38
user_1985,270708,1943,513,20857,1289,0.0818,-1.94
user_1986,683705,3684,2966,26187,2465,0.0419,12.8
user_1987,639112,1702,101,45551,2312,0.0749,3.55
